timestamp,node_id,pid,name,cpu,memory,threads,status
2026-05-29T12:39:01.221475+00:00,LAPTOP-RSR05V3M,26688,dwm.exe,7.0,0.5,60,running
2026-05-29T12:39:01.221475+00:00,LAPTOP-RSR05V3M,31040,Code.exe,5.4,5.3,28,running
2026-05-29T12:39:01.221475+00:00,LAPTOP-RSR05V3M,5640,MsMpEng.exe,5.3,1.2,65,running
2026-05-29T12:39:01.221475+00:00,LAPTOP-RSR05V3M,6436,svchost.exe,4.7,0.1,11,running
2026-05-29T12:39:01.221475+00:00,LAPTOP-RSR05V3M,5504,RtkBtManServ.exe,4.5,0.0,9,running
2026-05-29T12:39:09.540780+00:00,LAPTOP-RSR05V3M,0,System Idle Process,1323.2,0.0,48,running
2026-05-29T12:39:09.540780+00:00,LAPTOP-RSR05V3M,39472,python.exe,77.2,0.4,5,running
2026-05-29T12:39:09.540780+00:00,LAPTOP-RSR05V3M,33672,python.exe,77.0,0.4,5,running
2026-05-29T12:39:09.540780+00:00,LAPTOP-RSR05V3M,4,System,13.1,0.0,483,running
2026-05-29T12:39:09.540780+00:00,LAPTOP-RSR05V3M,31040,Code.exe,12.6,5.3,28,running
2026-05-29T12:39:09.540780+00:00,LAPTOP-RSR05V3M,11016,gamingservices.exe,7.6,0.2,20,running
2026-05-29T12:39:09.540780+00:00,LAPTOP-RSR05V3M,26688,dwm.exe,7.2,0.5,60,running
2026-05-29T12:39:09.540780+00:00,LAPTOP-RSR05V3M,24116,svchost.exe,6.5,0.1,19,running
2026-05-29T12:39:09.540780+00:00,LAPTOP-RSR05V3M,5640,MsMpEng.exe,5.5,1.2,65,running
2026-05-29T12:39:09.540780+00:00,LAPTOP-RSR05V3M,6436,svchost.exe,5.1,0.1,11,running
2026-05-29T12:39:14.491703+00:00,LAPTOP-RSR05V3M,0,System Idle Process,1331.9,0.0,48,running
2026-05-29T12:39:14.491703+00:00,LAPTOP-RSR05V3M,33672,python.exe,77.1,0.4,5,running
2026-05-29T12:39:14.491703+00:00,LAPTOP-RSR05V3M,39472,python.exe,77.0,0.4,4,running
2026-05-29T12:39:14.491703+00:00,LAPTOP-RSR05V3M,31040,Code.exe,17.5,5.3,28,running
2026-05-29T12:39:14.491703+00:00,LAPTOP-RSR05V3M,4,System,10.9,0.0,483,running
2026-05-29T12:39:14.491703+00:00,LAPTOP-RSR05V3M,11016,gamingservices.exe,7.4,0.2,20,running
2026-05-29T12:39:14.491703+00:00,LAPTOP-RSR05V3M,26688,dwm.exe,7.3,0.5,60,running
2026-05-29T12:39:14.491703+00:00,LAPTOP-RSR05V3M,5640,MsMpEng.exe,5.8,1.2,65,running
2026-05-29T12:39:14.491703+00:00,LAPTOP-RSR05V3M,24116,svchost.exe,5.0,0.1,19,running
2026-05-29T12:39:14.491703+00:00,LAPTOP-RSR05V3M,6436,svchost.exe,4.4,0.1,11,running
2026-05-29T12:39:22.901963+00:00,LAPTOP-RSR05V3M,0,System Idle Process,1337.8,0.0,48,running
2026-05-29T12:39:22.901963+00:00,LAPTOP-RSR05V3M,33672,python.exe,77.5,0.4,5,running
2026-05-29T12:39:22.901963+00:00,LAPTOP-RSR05V3M,39472,python.exe,76.8,0.4,4,running
2026-05-29T12:39:22.901963+00:00,LAPTOP-RSR05V3M,31040,Code.exe,22.9,5.3,28,running
2026-05-29T12:39:22.901963+00:00,LAPTOP-RSR05V3M,4,System,11.6,0.0,483,running
2026-05-29T12:39:22.901963+00:00,LAPTOP-RSR05V3M,26688,dwm.exe,8.9,0.5,60,running
2026-05-29T12:39:22.901963+00:00,LAPTOP-RSR05V3M,5640,MsMpEng.exe,5.8,1.2,65,running
2026-05-29T12:39:22.901963+00:00,LAPTOP-RSR05V3M,34380,Code.exe,5.8,0.9,36,running
2026-05-29T12:39:22.901963+00:00,LAPTOP-RSR05V3M,24116,svchost.exe,4.8,0.1,19,running
2026-05-29T12:39:22.901963+00:00,LAPTOP-RSR05V3M,38880,Code.exe,4.1,0.7,52,running
2026-05-29T12:39:27.956171+00:00,LAPTOP-RSR05V3M,0,System Idle Process,1335.9,0.0,48,running
2026-05-29T12:39:27.956171+00:00,LAPTOP-RSR05V3M,33672,python.exe,77.4,0.4,5,running
2026-05-29T12:39:27.956171+00:00,LAPTOP-RSR05V3M,39472,python.exe,76.6,0.4,5,running
2026-05-29T12:39:27.956171+00:00,LAPTOP-RSR05V3M,31040,Code.exe,21.0,5.3,28,running
2026-05-29T12:39:27.956171+00:00,LAPTOP-RSR05V3M,4,System,12.0,0.0,483,running
2026-05-29T12:39:27.956171+00:00,LAPTOP-RSR05V3M,26688,dwm.exe,10.6,0.6,60,running
2026-05-29T12:39:27.956171+00:00,LAPTOP-RSR05V3M,24116,svchost.exe,9.0,0.1,19,running
2026-05-29T12:39:27.956171+00:00,LAPTOP-RSR05V3M,5640,MsMpEng.exe,6.2,1.2,65,running
2026-05-29T12:39:27.956171+00:00,LAPTOP-RSR05V3M,38880,Code.exe,4.0,0.7,52,running
2026-05-29T12:39:27.956171+00:00,LAPTOP-RSR05V3M,34380,Code.exe,3.9,0.9,37,running
2026-05-29T12:39:36.299346+00:00,LAPTOP-RSR05V3M,0,System Idle Process,1316.2,0.0,48,running
2026-05-29T12:39:36.299346+00:00,LAPTOP-RSR05V3M,33672,python.exe,76.7,0.4,5,running
2026-05-29T12:39:36.299346+00:00,LAPTOP-RSR05V3M,39472,python.exe,76.6,0.4,5,running
2026-05-29T12:39:36.299346+00:00,LAPTOP-RSR05V3M,31040,Code.exe,16.5,5.4,28,running
2026-05-29T12:39:36.299346+00:00,LAPTOP-RSR05V3M,26688,dwm.exe,11.8,0.6,60,running
2026-05-29T12:39:36.299346+00:00,LAPTOP-RSR05V3M,4,System,10.4,0.0,483,running
2026-05-29T12:39:36.299346+00:00,LAPTOP-RSR05V3M,24116,svchost.exe,8.1,0.1,19,running
2026-05-29T12:39:36.299346+00:00,LAPTOP-RSR05V3M,10308,CrossDeviceService.exe,6.7,0.6,151,running
2026-05-29T12:39:36.299346+00:00,LAPTOP-RSR05V3M,5640,MsMpEng.exe,5.9,1.2,66,running
2026-05-29T12:39:36.299346+00:00,LAPTOP-RSR05V3M,6436,svchost.exe,4.8,0.1,11,running
2026-05-29T12:39:41.279806+00:00,LAPTOP-RSR05V3M,0,System Idle Process,1302.8,0.0,48,running
2026-05-29T12:39:41.279806+00:00,LAPTOP-RSR05V3M,39472,python.exe,77.0,0.4,5,running
2026-05-29T12:39:41.279806+00:00,LAPTOP-RSR05V3M,33672,python.exe,76.8,0.4,5,running
2026-05-29T12:39:41.279806+00:00,LAPTOP-RSR05V3M,31040,Code.exe,24.1,5.4,28,running
2026-05-29T12:39:41.279806+00:00,LAPTOP-RSR05V3M,4,System,12.4,0.0,483,running
2026-05-29T12:39:41.279806+00:00,LAPTOP-RSR05V3M,26688,dwm.exe,10.0,0.6,60,running
2026-05-29T12:39:41.279806+00:00,LAPTOP-RSR05V3M,10308,CrossDeviceService.exe,7.9,0.6,151,running
2026-05-29T12:39:41.279806+00:00,LAPTOP-RSR05V3M,24116,svchost.exe,7.5,0.1,19,running
2026-05-29T12:39:41.279806+00:00,LAPTOP-RSR05V3M,34380,Code.exe,5.3,0.8,37,running
2026-05-29T12:39:41.279806+00:00,LAPTOP-RSR05V3M,5640,MsMpEng.exe,5.1,1.2,66,running
2026-05-29T12:39:49.538863+00:00,LAPTOP-RSR05V3M,0,System Idle Process,1301.1,0.0,48,running
2026-05-29T12:39:49.538863+00:00,LAPTOP-RSR05V3M,39472,python.exe,76.7,0.4,5,running
2026-05-29T12:39:49.538863+00:00,LAPTOP-RSR05V3M,33672,python.exe,76.5,0.4,5,running
2026-05-29T12:39:49.538863+00:00,LAPTOP-RSR05V3M,31040,Code.exe,21.0,5.3,28,running
2026-05-29T12:39:49.538863+00:00,LAPTOP-RSR05V3M,4,System,15.6,0.0,483,running
2026-05-29T12:39:49.538863+00:00,LAPTOP-RSR05V3M,24116,svchost.exe,11.2,0.1,19,running
2026-05-29T12:39:49.538863+00:00,LAPTOP-RSR05V3M,26688,dwm.exe,6.9,0.6,60,running
2026-05-29T12:39:49.538863+00:00,LAPTOP-RSR05V3M,5640,MsMpEng.exe,5.7,1.2,66,running
2026-05-29T12:39:49.538863+00:00,LAPTOP-RSR05V3M,5504,RtkBtManServ.exe,5.4,0.0,9,running
2026-05-29T12:39:49.538863+00:00,LAPTOP-RSR05V3M,23820,svchost.exe,3.8,0.0,11,running
2026-05-29T12:39:54.552733+00:00,LAPTOP-RSR05V3M,0,System Idle Process,1321.4,0.0,48,running
2026-05-29T12:39:54.552733+00:00,LAPTOP-RSR05V3M,33672,python.exe,76.7,0.4,5,running
2026-05-29T12:39:54.552733+00:00,LAPTOP-RSR05V3M,39472,python.exe,76.5,0.4,5,running
2026-05-29T12:39:54.552733+00:00,LAPTOP-RSR05V3M,31040,Code.exe,19.7,5.4,28,running
2026-05-29T12:39:54.552733+00:00,LAPTOP-RSR05V3M,4,System,13.3,0.0,483,running
2026-05-29T12:39:54.552733+00:00,LAPTOP-RSR05V3M,24116,svchost.exe,8.4,0.1,19,running
2026-05-29T12:39:54.552733+00:00,LAPTOP-RSR05V3M,26688,dwm.exe,6.4,0.6,60,running
2026-05-29T12:39:54.552733+00:00,LAPTOP-RSR05V3M,5504,RtkBtManServ.exe,5.4,0.0,9,running
2026-05-29T12:39:54.552733+00:00,LAPTOP-RSR05V3M,5640,MsMpEng.exe,5.3,1.2,66,running
2026-05-29T12:39:54.552733+00:00,LAPTOP-RSR05V3M,6436,svchost.exe,4.4,0.1,11,running
2026-05-29T12:40:02.664390+00:00,LAPTOP-RSR05V3M,0,System Idle Process,1344.5,0.0,48,running
2026-05-29T12:40:02.664390+00:00,LAPTOP-RSR05V3M,33672,python.exe,77.6,0.4,5,running
2026-05-29T12:40:02.664390+00:00,LAPTOP-RSR05V3M,39472,python.exe,77.2,0.4,5,running
2026-05-29T12:40:02.664390+00:00,LAPTOP-RSR05V3M,31040,Code.exe,23.8,5.4,28,running
2026-05-29T12:40:02.664390+00:00,LAPTOP-RSR05V3M,4,System,9.9,0.0,483,running
2026-05-29T12:40:02.664390+00:00,LAPTOP-RSR05V3M,26688,dwm.exe,7.0,0.6,60,running
2026-05-29T12:40:02.664390+00:00,LAPTOP-RSR05V3M,24116,svchost.exe,6.4,0.1,19,running
2026-05-29T12:40:02.664390+00:00,LAPTOP-RSR05V3M,5504,RtkBtManServ.exe,4.4,0.0,9,running
2026-05-29T12:40:02.664390+00:00,LAPTOP-RSR05V3M,6436,svchost.exe,4.3,0.1,11,running
2026-05-29T12:40:02.664390+00:00,LAPTOP-RSR05V3M,34380,Code.exe,4.1,0.7,37,running
2026-05-29T12:40:07.798822+00:00,LAPTOP-RSR05V3M,0,System Idle Process,1340.3,0.0,48,running
2026-05-29T12:40:07.798822+00:00,LAPTOP-RSR05V3M,39472,python.exe,77.7,0.4,5,running
2026-05-29T12:40:07.798822+00:00,LAPTOP-RSR05V3M,33672,python.exe,77.4,0.4,5,running
2026-05-29T12:40:07.798822+00:00,LAPTOP-RSR05V3M,31040,Code.exe,13.5,5.3,28,running
2026-05-29T12:40:07.798822+00:00,LAPTOP-RSR05V3M,4,System,10.3,0.0,483,running
2026-05-29T12:40:07.798822+00:00,LAPTOP-RSR05V3M,26688,dwm.exe,6.8,0.6,60,running
2026-05-29T12:40:07.798822+00:00,LAPTOP-RSR05V3M,24116,svchost.exe,6.7,0.1,19,running
2026-05-29T12:40:07.798822+00:00,LAPTOP-RSR05V3M,5504,RtkBtManServ.exe,4.8,0.0,9,running
2026-05-29T12:40:07.798822+00:00,LAPTOP-RSR05V3M,5640,MsMpEng.exe,4.7,1.1,66,running
2026-05-29T12:40:07.798822+00:00,LAPTOP-RSR05V3M,6436,svchost.exe,3.8,0.1,11,running
2026-05-29T12:40:16.097932+00:00,LAPTOP-RSR05V3M,0,System Idle Process,1320.6,0.0,48,running
2026-05-29T12:40:16.097932+00:00,LAPTOP-RSR05V3M,39472,python.exe,76.9,0.4,5,running
2026-05-29T12:40:16.097932+00:00,LAPTOP-RSR05V3M,33672,python.exe,76.5,0.4,5,running
2026-05-29T12:40:16.097932+00:00,LAPTOP-RSR05V3M,4,System,12.2,0.0,483,running
2026-05-29T12:40:16.097932+00:00,LAPTOP-RSR05V3M,31040,Code.exe,6.7,5.3,28,running
2026-05-29T12:40:16.097932+00:00,LAPTOP-RSR05V3M,24116,svchost.exe,6.5,0.1,19,running
2026-05-29T12:40:16.097932+00:00,LAPTOP-RSR05V3M,26688,dwm.exe,6.1,0.6,60,running
2026-05-29T12:40:16.097932+00:00,LAPTOP-RSR05V3M,5640,MsMpEng.exe,5.3,1.3,66,running
2026-05-29T12:40:16.097932+00:00,LAPTOP-RSR05V3M,5504,RtkBtManServ.exe,5.1,0.0,9,running
2026-05-29T12:40:16.097932+00:00,LAPTOP-RSR05V3M,6436,svchost.exe,4.2,0.1,11,running
2026-05-29T12:40:21.230919+00:00,LAPTOP-RSR05V3M,0,System Idle Process,1326.0,0.0,48,running
2026-05-29T12:40:21.230919+00:00,LAPTOP-RSR05V3M,33672,python.exe,77.0,0.4,5,running
2026-05-29T12:40:21.230919+00:00,LAPTOP-RSR05V3M,39472,python.exe,76.9,0.4,5,running
2026-05-29T12:40:21.230919+00:00,LAPTOP-RSR05V3M,31040,Code.exe,12.3,5.4,28,running
2026-05-29T12:40:21.230919+00:00,LAPTOP-RSR05V3M,4,System,10.7,0.0,483,running
2026-05-29T12:40:21.230919+00:00,LAPTOP-RSR05V3M,26688,dwm.exe,6.7,0.6,60,running
2026-05-29T12:40:21.230919+00:00,LAPTOP-RSR05V3M,24116,svchost.exe,5.2,0.1,19,running
2026-05-29T12:40:21.230919+00:00,LAPTOP-RSR05V3M,6436,svchost.exe,4.7,0.1,11,running
2026-05-29T12:40:21.230919+00:00,LAPTOP-RSR05V3M,5640,MsMpEng.exe,4.4,1.2,65,running
2026-05-29T12:40:21.230919+00:00,LAPTOP-RSR05V3M,5504,RtkBtManServ.exe,4.4,0.0,9,running
2026-05-29T12:40:29.297913+00:00,LAPTOP-RSR05V3M,0,System Idle Process,1355.8,0.0,48,running
2026-05-29T12:40:29.297913+00:00,LAPTOP-RSR05V3M,33672,python.exe,77.5,0.4,5,running
2026-05-29T12:40:29.297913+00:00,LAPTOP-RSR05V3M,39472,python.exe,77.1,0.4,5,running
2026-05-29T12:40:29.297913+00:00,LAPTOP-RSR05V3M,31040,Code.exe,18.1,5.3,28,running
2026-05-29T12:40:29.297913+00:00,LAPTOP-RSR05V3M,26688,dwm.exe,7.4,0.5,60,running
2026-05-29T12:40:29.297913+00:00,LAPTOP-RSR05V3M,4,System,6.8,0.0,483,running
2026-05-29T12:40:29.297913+00:00,LAPTOP-RSR05V3M,34380,Code.exe,5.5,0.7,37,running
2026-05-29T12:40:29.297913+00:00,LAPTOP-RSR05V3M,5640,MsMpEng.exe,5.4,1.2,65,running
2026-05-29T12:40:29.297913+00:00,LAPTOP-RSR05V3M,24116,svchost.exe,5.3,0.1,19,running
2026-05-29T12:40:29.297913+00:00,LAPTOP-RSR05V3M,6436,svchost.exe,4.0,0.1,11,running
2026-05-29T12:40:34.593382+00:00,LAPTOP-RSR05V3M,0,System Idle Process,1332.4,0.0,48,running
2026-05-29T12:40:34.593382+00:00,LAPTOP-RSR05V3M,33672,python.exe,77.1,0.4,5,running
2026-05-29T12:40:34.593382+00:00,LAPTOP-RSR05V3M,39472,python.exe,76.6,0.4,5,running
2026-05-29T12:40:34.593382+00:00,LAPTOP-RSR05V3M,31040,Code.exe,15.6,5.4,28,running
2026-05-29T12:40:34.593382+00:00,LAPTOP-RSR05V3M,4,System,10.4,0.0,483,running
2026-05-29T12:40:34.593382+00:00,LAPTOP-RSR05V3M,26688,dwm.exe,7.3,0.5,60,running
2026-05-29T12:40:34.593382+00:00,LAPTOP-RSR05V3M,24116,svchost.exe,6.7,0.1,19,running
2026-05-29T12:40:34.593382+00:00,LAPTOP-RSR05V3M,5640,MsMpEng.exe,6.3,1.2,65,running
2026-05-29T12:40:34.593382+00:00,LAPTOP-RSR05V3M,34380,Code.exe,5.4,0.8,37,running
2026-05-29T12:40:34.593382+00:00,LAPTOP-RSR05V3M,6436,svchost.exe,3.3,0.1,11,running
2026-05-29T12:40:42.775292+00:00,LAPTOP-RSR05V3M,0,System Idle Process,1332.9,0.0,48,running
2026-05-29T12:40:42.775292+00:00,LAPTOP-RSR05V3M,33672,python.exe,76.3,0.4,5,running
2026-05-29T12:40:42.775292+00:00,LAPTOP-RSR05V3M,39472,python.exe,75.7,0.4,5,running
2026-05-29T12:40:42.775292+00:00,LAPTOP-RSR05V3M,10104,chrome.exe,12.4,3.2,31,running
2026-05-29T12:40:42.775292+00:00,LAPTOP-RSR05V3M,4,System,11.6,0.0,485,running
2026-05-29T12:40:42.775292+00:00,LAPTOP-RSR05V3M,31040,Code.exe,8.3,5.4,28,running
2026-05-29T12:40:42.775292+00:00,LAPTOP-RSR05V3M,26688,dwm.exe,6.1,0.5,60,running
2026-05-29T12:40:42.775292+00:00,LAPTOP-RSR05V3M,24116,svchost.exe,5.1,0.1,19,running
2026-05-29T12:40:42.775292+00:00,LAPTOP-RSR05V3M,5640,MsMpEng.exe,4.8,1.2,65,running
2026-05-29T12:40:42.775292+00:00,LAPTOP-RSR05V3M,10308,CrossDeviceService.exe,3.7,0.6,151,running
2026-05-29T12:40:47.788551+00:00,LAPTOP-RSR05V3M,0,System Idle Process,1345.6,0.0,48,running
2026-05-29T12:40:47.788551+00:00,LAPTOP-RSR05V3M,33672,python.exe,76.5,0.4,5,running
2026-05-29T12:40:47.788551+00:00,LAPTOP-RSR05V3M,39472,python.exe,75.5,0.4,5,running
2026-05-29T12:40:47.788551+00:00,LAPTOP-RSR05V3M,10104,chrome.exe,12.5,3.2,31,running
2026-05-29T12:40:47.788551+00:00,LAPTOP-RSR05V3M,4,System,7.7,0.0,485,running
2026-05-29T12:40:47.788551+00:00,LAPTOP-RSR05V3M,31040,Code.exe,6.3,5.4,28,running
2026-05-29T12:40:47.788551+00:00,LAPTOP-RSR05V3M,26688,dwm.exe,5.4,0.5,60,running
2026-05-29T12:40:47.788551+00:00,LAPTOP-RSR05V3M,10308,CrossDeviceService.exe,4.8,0.6,151,running
2026-05-29T12:40:47.788551+00:00,LAPTOP-RSR05V3M,24116,svchost.exe,4.5,0.1,19,running
2026-05-29T12:40:47.788551+00:00,LAPTOP-RSR05V3M,5640,MsMpEng.exe,3.7,1.2,65,running
2026-05-29T12:40:55.745631+00:00,LAPTOP-RSR05V3M,0,System Idle Process,1358.3,0.0,48,running
2026-05-29T12:40:55.745631+00:00,LAPTOP-RSR05V3M,33672,python.exe,76.8,0.4,5,running
2026-05-29T12:40:55.745631+00:00,LAPTOP-RSR05V3M,39472,python.exe,76.3,0.4,5,running
2026-05-29T12:40:55.745631+00:00,LAPTOP-RSR05V3M,31040,Code.exe,8.6,5.3,28,running
2026-05-29T12:40:55.745631+00:00,LAPTOP-RSR05V3M,4,System,7.1,0.0,485,running
2026-05-29T12:40:55.745631+00:00,LAPTOP-RSR05V3M,26688,dwm.exe,5.5,0.5,60,running
2026-05-29T12:40:55.745631+00:00,LAPTOP-RSR05V3M,24116,svchost.exe,4.3,0.1,19,running
2026-05-29T12:40:55.745631+00:00,LAPTOP-RSR05V3M,5640,MsMpEng.exe,3.7,1.2,65,running
2026-05-29T12:40:55.745631+00:00,LAPTOP-RSR05V3M,5504,RtkBtManServ.exe,2.7,0.0,9,running
2026-05-29T12:40:55.745631+00:00,LAPTOP-RSR05V3M,10308,CrossDeviceService.exe,1.9,0.6,151,running
2026-05-29T12:41:00.830249+00:00,LAPTOP-RSR05V3M,0,System Idle Process,1373.3,0.0,48,running
2026-05-29T12:41:00.830249+00:00,LAPTOP-RSR05V3M,33672,python.exe,76.4,0.4,5,running
2026-05-29T12:41:00.830249+00:00,LAPTOP-RSR05V3M,39472,python.exe,76.2,0.4,5,running
2026-05-29T12:41:00.830249+00:00,LAPTOP-RSR05V3M,4,System,9.0,0.0,483,running
2026-05-29T12:41:00.830249+00:00,LAPTOP-RSR05V3M,31040,Code.exe,8.3,5.3,28,running
2026-05-29T12:41:00.830249+00:00,LAPTOP-RSR05V3M,26688,dwm.exe,5.5,0.5,60,running
2026-05-29T12:41:00.830249+00:00,LAPTOP-RSR05V3M,24116,svchost.exe,4.8,0.1,19,running
2026-05-29T12:41:00.830249+00:00,LAPTOP-RSR05V3M,5640,MsMpEng.exe,3.9,1.2,65,running
2026-05-29T12:41:00.830249+00:00,LAPTOP-RSR05V3M,5504,RtkBtManServ.exe,2.9,0.0,9,running
2026-05-29T12:41:00.830249+00:00,LAPTOP-RSR05V3M,34380,Code.exe,2.0,0.8,37,running
2026-05-29T12:41:08.786318+00:00,LAPTOP-RSR05V3M,0,System Idle Process,1366.1,0.0,48,running
2026-05-29T12:41:08.786318+00:00,LAPTOP-RSR05V3M,33672,python.exe,76.8,0.4,5,running
2026-05-29T12:41:08.786318+00:00,LAPTOP-RSR05V3M,39472,python.exe,76.5,0.4,5,running
2026-05-29T12:41:08.786318+00:00,LAPTOP-RSR05V3M,4,System,12.1,0.0,483,running
2026-05-29T12:41:08.786318+00:00,LAPTOP-RSR05V3M,31040,Code.exe,9.5,5.3,28,running
2026-05-29T12:41:08.786318+00:00,LAPTOP-RSR05V3M,26688,dwm.exe,5.4,0.5,60,running
2026-05-29T12:41:08.786318+00:00,LAPTOP-RSR05V3M,24116,svchost.exe,3.7,0.1,19,running
2026-05-29T12:41:08.786318+00:00,LAPTOP-RSR05V3M,5640,MsMpEng.exe,3.6,1.1,65,running
2026-05-29T12:41:08.786318+00:00,LAPTOP-RSR05V3M,5504,RtkBtManServ.exe,2.9,0.0,9,running
2026-05-29T12:41:08.786318+00:00,LAPTOP-RSR05V3M,30284,Code.exe,2.3,3.4,46,running
2026-05-29T12:41:13.871930+00:00,LAPTOP-RSR05V3M,0,System Idle Process,1363.3,0.0,48,running
2026-05-29T12:41:13.871930+00:00,LAPTOP-RSR05V3M,39472,python.exe,76.9,0.4,5,running
2026-05-29T12:41:13.871930+00:00,LAPTOP-RSR05V3M,33672,python.exe,76.7,0.4,4,running
2026-05-29T12:41:13.871930+00:00,LAPTOP-RSR05V3M,31040,Code.exe,12.3,5.4,28,running
2026-05-29T12:41:13.871930+00:00,LAPTOP-RSR05V3M,4,System,11.6,0.0,483,running
2026-05-29T12:41:13.871930+00:00,LAPTOP-RSR05V3M,26688,dwm.exe,6.1,0.5,60,running
2026-05-29T12:41:13.871930+00:00,LAPTOP-RSR05V3M,24116,svchost.exe,4.3,0.1,19,running
2026-05-29T12:41:13.871930+00:00,LAPTOP-RSR05V3M,5640,MsMpEng.exe,3.4,1.2,65,running
2026-05-29T12:41:13.871930+00:00,LAPTOP-RSR05V3M,5504,RtkBtManServ.exe,3.0,0.0,9,running
2026-05-29T12:41:13.871930+00:00,LAPTOP-RSR05V3M,6436,svchost.exe,2.5,0.1,11,running
2026-05-29T12:41:21.876702+00:00,LAPTOP-RSR05V3M,0,System Idle Process,1355.6,0.0,48,running
2026-05-29T12:41:21.876702+00:00,LAPTOP-RSR05V3M,39472,python.exe,76.7,0.4,5,running
2026-05-29T12:41:21.876702+00:00,LAPTOP-RSR05V3M,33672,python.exe,76.1,0.4,4,running
2026-05-29T12:41:21.876702+00:00,LAPTOP-RSR05V3M,4,System,11.2,0.0,483,running
2026-05-29T12:41:21.876702+00:00,LAPTOP-RSR05V3M,24116,svchost.exe,8.9,0.1,18,running
2026-05-29T12:41:21.876702+00:00,LAPTOP-RSR05V3M,31040,Code.exe,8.0,5.4,28,running
2026-05-29T12:41:21.876702+00:00,LAPTOP-RSR05V3M,26688,dwm.exe,6.6,0.5,60,running
2026-05-29T12:41:21.876702+00:00,LAPTOP-RSR05V3M,5504,RtkBtManServ.exe,4.3,0.0,9,running
2026-05-29T12:41:21.876702+00:00,LAPTOP-RSR05V3M,5640,MsMpEng.exe,4.1,1.2,65,running
2026-05-29T12:41:21.876702+00:00,LAPTOP-RSR05V3M,10308,CrossDeviceService.exe,3.4,0.6,151,running
2026-05-29T12:41:26.913557+00:00,LAPTOP-RSR05V3M,0,System Idle Process,1354.8,0.0,48,running
2026-05-29T12:41:26.913557+00:00,LAPTOP-RSR05V3M,39472,python.exe,76.9,0.4,4,running
